DATE,STORAGE,,,,,,,,,,,,,,,
2021-12-13,"1,145,634",,,,,,,,,,25.88,,0,,"3,083",
2021-12-14,"1,159,364",,,,,,,,,,25.88,,0,,"2,602",
2021-12-15,"1,174,850",,,,,,,,,,25.88,,0,,"2,536",
2021-12-16,"1,188,113",,,,,,,,,,25.88,,0,,"2,045",
2021-12-17,"1,199,653",,,,,,,,,,26.38,,0,,"2,774",
2021-12-18,"1,206,243",,,,,,,,,,26.38,,0,,"2,431",
2021-12-19,"1,210,781",,,,,,,,,,27.93,,0,,"2,336",
2021-12-20,"1,217,410",,,,,,,,,,29.53,,0,,"2,629",
2021-12-21,"1,223,833",,,,,,,,,,29.53,,0,,"2,929",
2021-12-22,"1,230,888",,,,,,,,,,29.83,,0,,"3,545",
2021-12-23,"1,244,846",,,,,,,,,,30.13,,0,,"2,227",
2021-12-24,"1,258,786",,,,,,,,,,30.13,,0,,"3,893",
2021-12-25,"1,276,900",,,,,,,,,,30.13,,0,,"3,228",
2021-12-26,"1,289,167",,,,,,,,,,30.23,,0,,"3,020",
2021-12-27,"1,301,130",,,,,,,,,,30.23,,0,,"2,932",
2021-12-28,"1,311,354",,,,,,,,,,30.23,,0,,"2,757",
2021-12-29,"1,319,409",,,,,,,,,,30.23,,0,,"3,010",
2021-12-30,"1,325,288",,,,,,,,,,32.13,,0,,"1,695",
2021-12-31,"1,331,300",,,,,,,,,,34.03,,0,,"2,790",
2022-01-01,"1,335,247",,,,,,,,,,34.06,,0,,"2,708",
2022-01-02,"1,340,246",,,,,,,,,,34.61,,0,,"2,032",
2022-01-03,"1,350,287",,,,,,,,,,34.78,,0,,"2,713",
2022-01-04,"1,369,444",,,,,,,,,,34.82,,0,,"2,263",
2022-01-05,"1,389,348",,,,,,,,,,34.86,,0,,"2,634",
2022-01-06,"1,407,398",,,,,,,,,,34.9,,0,,"2,937",
2022-01-07,"1,429,584",,,,,,,,,,34.9,,0,,"3,646",
2022-01-08,"1,461,366",,,,,,,,,,34.9,,0,,"3,044",
2022-01-09,"1,483,623",,,,,,,,,,34.9,,0,,"2,769",
2022-01-10,"1,499,445",,,,,,,,,,34.9,,0,,"2,833",
2022-01-11,"1,513,671",,,,,,,,,,34.9,,0,,"2,948",
2022-01-12,"1,521,813",,,,,,,,,,34.9,,0,,"2,399",
2022-01-13,"1,530,722",,,,,,,,,,34.9,,0,,"2,348",
2022-01-14,"1,537,338",,,,,,,,,,34.9,,0,,"3,199",
2022-01-15,"1,546,167",,,,,,,,,,34.9,,0,,"3,343",
2022-01-16,"1,552,396",,,,,,,,,,34.9,,0,,"3,042",
2022-01-17,"1,560,118",,,,,,,,,,34.9,,0,,"3,161",
2022-01-18,"1,567,998",,,,,,,,,,34.9,,0,,"3,229",
2022-01-19,"1,575,037",,,,,,,,,,34.9,,0,,"2,864",
2022-01-20,"1,579,876",,,,,,,,,,34.9,,0,,"2,885",
2022-01-21,"1,586,955",,,,,,,,,,34.9,,0,,"3,130",
2022-01-22,"1,591,236",,,,,,,,,,34.9,,0,,"3,264",
2022-01-23,"1,594,484",,,,,,,,,,34.9,,0,,"2,724",
2022-01-24,"1,598,488",,,,,,,,,,34.9,,0,,"2,900",
2022-01-25,"1,602,351",,,,,,,,,,34.9,,0,,"2,998",
2022-01-26,"1,605,026",,,,,,,,,,34.9,,0,,"3,324",
2022-01-27,"1,606,511",,,,,,,,,,34.9,,0,,"2,568",
2022-01-28,"1,610,523",,,,,,,,,,,,,,,
2022-01-29,"1,615,010",,,,,,,,,,,,,,,
2022-01-30,"1,618,599",,,,,,,,,,,,,,,
2022-01-31,"1,621,440",,,,,,,,,,,,,,,
2022-02-01,"1,624,581",,,,,,,,,,,,,,,
